cell,corner,vdd_V,temp_C,input,output,before,after,output_edge,delay_ps,slew_20_80_ps,ideal_wire
rev_toffoli,ss,1.8,27,C,C_OUT,100,101,rise,55.2817,144.9263,False
rev_toffoli,ss,1.8,27,A,A_OUT,101,001,fall,0.0,60.0,True
rev_toffoli,ss,1.8,27,B,B_OUT,101,111,rise,0.0,60.0,True
rev_toffoli,ss,1.8,27,B,C_OUT,101,111,fall,141.7316,72.0173,False
rev_toffoli,ss,1.8,27,C,C_OUT,101,100,fall,51.5668,49.606,False
rev_toffoli,ss,1.8,27,A,A_OUT,110,010,fall,0.0,60.0,True
rev_toffoli,ss,1.8,27,A,C_OUT,110,010,fall,162.4995,53.2625,False
rev_toffoli,ss,1.8,27,B,B_OUT,110,100,fall,0.0,60.0,True
rev_toffoli,ss,1.8,27,B,C_OUT,110,100,fall,205.7204,55.2045,False
rev_toffoli,ss,1.8,27,C,C_OUT,110,111,fall,88.2877,65.7749,False
rev_toffoli,ss,1.8,27,A,A_OUT,111,011,fall,0.0,60.0,True
rev_toffoli,ss,1.8,27,A,C_OUT,111,011,rise,189.6542,122.3049,False
rev_toffoli,ss,1.8,27,B,B_OUT,111,101,fall,0.0,60.0,True
rev_toffoli,ss,1.8,27,B,C_OUT,111,101,rise,233.7146,123.2867,False
rev_toffoli,ss,1.8,27,C,C_OUT,111,110,rise,197.6328,272.9811,False
rev_toffoli,ss,1.62,125,A,A_OUT,000,100,rise,0.0,60.0,True
rev_toffoli,ss,1.62,125,B,B_OUT,000,010,rise,0.0,60.0,True
rev_toffoli,ss,1.62,125,C,C_OUT,000,001,rise,65.7121,152.9022,False
rev_toffoli,ss,1.62,125,A,A_OUT,001,101,rise,0.0,60.0,True
rev_toffoli,ss,1.62,125,B,B_OUT,001,011,rise,0.0,60.0,True
rev_toffoli,ss,1.62,125,C,C_OUT,001,000,fall,58.043,61.1439,False
rev_toffoli,ss,1.62,125,A,A_OUT,010,110,rise,0.0,60.0,True
rev_toffoli,ss,1.62,125,A,C_OUT,010,110,rise,230.4688,284.3997,False
rev_toffoli,ss,1.62,125,B,B_OUT,010,000,fall,0.0,60.0,True
rev_toffoli,ss,1.62,125,C,C_OUT,010,011,rise,63.9291,151.8012,False
rev_toffoli,ss,1.62,125,A,A_OUT,011,111,rise,0.0,60.0,True
rev_toffoli,ss,1.62,125,A,C_OUT,011,111,fall,171.2283,105.577,False
rev_toffoli,ss,1.62,125,B,B_OUT,011,001,fall,0.0,60.0,True
rev_toffoli,ss,1.62,125,C,C_OUT,011,010,fall,59.2165,62.9887,False
rev_toffoli,ss,1.62,125,A,A_OUT,100,000,fall,0.0,60.0,True
rev_toffoli,ss,1.62,125,B,B_OUT,100,110,rise,0.0,60.0,True
rev_toffoli,ss,1.62,125,B,C_OUT,100,110,rise,238.0096,284.4479,False
rev_toffoli,ss,1.62,125,C,C_OUT,100,101,rise,63.935,151.8042,False
rev_toffoli,ss,1.62,125,A,A_OUT,101,001,fall,0.0,60.0,True
rev_toffoli,ss,1.62,125,B,B_OUT,101,111,rise,0.0,60.0,True
rev_toffoli,ss,1.62,125,B,C_OUT,101,111,fall,178.8046,105.545,False
rev_toffoli,ss,1.62,125,C,C_OUT,101,100,fall,59.2205,62.9932,False
rev_toffoli,ss,1.62,125,A,A_OUT,110,010,fall,0.0,60.0,True
rev_toffoli,ss,1.62,125,A,C_OUT,110,010,fall,185.4634,69.1267,False
rev_toffoli,ss,1.62,125,B,B_OUT,110,100,fall,0.0,60.0,True
rev_toffoli,ss,1.62,125,B,C_OUT,110,100,fall,230.5327,71.5055,False
rev_toffoli,ss,1.62,125,C,C_OUT,110,111,fall,116.4064,99.3569,False
rev_toffoli,ss,1.62,125,A,A_OUT,111,011,fall,0.0,60.0,True
rev_toffoli,ss,1.62,125,A,C_OUT,111,011,rise,212.2413,134.1692,False
rev_toffoli,ss,1.62,125,B,B_OUT,111,101,fall,0.0,60.0,True
rev_toffoli,ss,1.62,125,B,C_OUT,111,101,rise,257.9463,135.0277,False
rev_toffoli,ss,1.62,125,C,C_OUT,111,110,rise,213.6212,301.2709,False
rev_toffoli,ss,1.98,-40,A,A_OUT,000,100,rise,0.0,60.0,True
rev_toffoli,ss,1.98,-40,B,B_OUT,000,010,rise,0.0,60.0,True
rev_toffoli,ss,1.98,-40,C,C_OUT,000,001,rise,48.4017,135.8202,False
rev_toffoli,ss,1.98,-40,A,A_OUT,001,101,rise,0.0,60.0,True
rev_toffoli,ss,1.98,-40,B,B_OUT,001,011,rise,0.0,60.0,True
rev_toffoli,ss,1.98,-40,C,C_OUT,001,000,fall,44.2407,42.1517,False
rev_toffoli,ss,1.98,-40,A,A_OUT,010,110,rise,0.0,60.0,True
rev_toffoli,ss,1.98,-40,A,C_OUT,010,110,rise,166.8845,223.0669,False
rev_toffoli,ss,1.98,-40,B,B_OUT,010,000,fall,0.0,60.0,True
rev_toffoli,ss,1.98,-40,C,C_OUT,010,011,rise,46.4333,134.3287,False
rev_toffoli,ss,1.98,-40,A,A_OUT,011,111,rise,0.0,60.0,True
rev_toffoli,ss,1.98,-40,A,C_OUT,011,111,fall,110.092,52.5656,False
rev_toffoli,ss,1.98,-40,B,B_OUT,011,001,fall,0.0,60.0,True
rev_toffoli,ss,1.98,-40,C,C_OUT,011,010,fall,45.1057,43.0114,False
rev_toffoli,ss,1.98,-40,A,A_OUT,100,000,fall,0.0,60.0,True
rev_toffoli,ss,1.98,-40,B,B_OUT,100,110,rise,0.0,60.0,True
rev_toffoli,ss,1.98,-40,B,C_OUT,100,110,rise,170.8744,223.1415,False
rev_toffoli,ss,1.98,-40,C,C_OUT,100,101,rise,46.436,134.3308,False
rev_toffoli,ss,1.98,-40,A,A_OUT,101,001,fall,0.0,60.0,True
rev_toffoli,ss,1.98,-40,B,B_OUT,101,111,rise,0.0,60.0,True
rev_toffoli,ss,1.98,-40,B,C_OUT,101,111,fall,114.1238,52.6604,False
rev_toffoli,ss,1.98,-40,C,C_OUT,101,100,fall,45.1071,43.0122,False
rev_toffoli,ss,1.98,-40,A,A_OUT,110,010,fall,0.0,60.0,True
rev_toffoli,ss,1.98,-40,A,C_OUT,110,010,fall,141.0686,43.1403,False
rev_toffoli,ss,1.98,-40,B,B_OUT,110,100,fall,0.0,60.0,True
rev_toffoli,ss,1.98,-40,B,C_OUT,110,100,fall,180.8174,44.837,False
rev_toffoli,ss,1.98,-40,C,C_OUT,110,111,fall,69.7816,46.8638,False
rev_toffoli,ss,1.98,-40,A,A_OUT,111,011,fall,0.0,60.0,True
rev_toffoli,ss,1.98,-40,A,C_OUT,111,011,rise,165.6684,108.5455,False
rev_toffoli,ss,1.98,-40,B,B_OUT,111,101,fall,0.0,60.0,True
rev_toffoli,ss,1.98,-40,B,C_OUT,111,101,rise,206.3916,109.6621,False
rev_toffoli,ss,1.98,-40,C,C_OUT,111,110,rise,174.2996,238.8491,False
rev_toffoli,ff,1.8,27,A,A_OUT,000,100,rise,0.0,60.0,True
rev_toffoli,ff,1.8,27,B,B_OUT,000,010,rise,0.0,60.0,True
rev_toffoli,ff,1.8,27,C,C_OUT,000,001,rise,31.8734,98.5598,False
rev_toffoli,ff,1.8,27,A,A_OUT,001,101,rise,0.0,60.0,True
rev_toffoli,ff,1.8,27,B,B_OUT,001,011,rise,0.0,60.0,True
rev_toffoli,ff,1.8,27,C,C_OUT,001,000,fall,34.3997,48.9851,False
rev_toffoli,ff,1.8,27,A,A_OUT,010,110,rise,0.0,60.0,True
rev_toffoli,ff,1.8,27,A,C_OUT,010,110,rise,100.3767,131.0416,False
rev_toffoli,ff,1.8,27,B,B_OUT,010,000,fall,0.0,60.0,True
rev_toffoli,ff,1.8,27,C,C_OUT,010,011,rise,30.7139,98.0502,False
rev_toffoli,ff,1.8,27,A,A_OUT,011,111,rise,0.0,60.0,True
rev_toffoli,ff,1.8,27,A,C_OUT,011,111,fall,76.8987,46.5292,False
rev_toffoli,ff,1.8,27,B,B_OUT,011,001,fall,0.0,60.0,True
rev_toffoli,ff,1.8,27,C,C_OUT,011,010,fall,34.9932,49.6238,False
rev_toffoli,ff,1.8,27,A,A_OUT,100,000,fall,0.0,60.0,True
rev_toffoli,ff,1.8,27,B,B_OUT,100,110,rise,0.0,60.0,True
rev_toffoli,ff,1.8,27,B,C_OUT,100,110,rise,105.1375,131.0674,False
rev_toffoli,ff,1.8,27,C,C_OUT,100,101,rise,30.7155,98.051,False
rev_toffoli,ff,1.8,27,A,A_OUT,101,001,fall,0.0,60.0,True
rev_toffoli,ff,1.8,27,B,B_OUT,101,111,rise,0.0,60.0,True
rev_toffoli,ff,1.8,27,B,C_OUT,101,111,fall,81.7699,46.5739,False
rev_toffoli,ff,1.8,27,C,C_OUT,101,100,fall,34.9941,49.6243,False
rev_toffoli,ff,1.8,27,A,A_OUT,110,010,fall,0.0,60.0,True
rev_toffoli,ff,1.8,27,A,C_OUT,110,010,fall,90.8109,35.1161,False
rev_toffoli,ff,1.8,27,B,B_OUT,110,100,fall,0.0,60.0,True
rev_toffoli,ff,1.8,27,B,C_OUT,110,100,fall,110.1388,36.6607,False
rev_toffoli,ff,1.8,27,C,C_OUT,110,111,fall,59.3786,45.8978,False
rev_toffoli,ff,1.8,27,A,A_OUT,111,011,fall,0.0,60.0,True
rev_toffoli,ff,1.8,27,A,C_OUT,111,011,rise,100.4092,64.7345,False
rev_toffoli,ff,1.8,27,B,B_OUT,111,101,fall,0.0,60.0,True
rev_toffoli,ff,1.8,27,B,C_OUT,111,101,rise,120.4544,65.6977,False
rev_toffoli,ff,1.8,27,C,C_OUT,111,110,rise,102.6528,139.2888,False
rev_toffoli,ff,1.62,125,A,A_OUT,000,100,rise,0.0,60.0,True
rev_toffoli,ff,1.62,125,B,B_OUT,000,010,rise,0.0,60.0,True
rev_toffoli,ff,1.62,125,C,C_OUT,000,001,rise,38.6145,102.1097,False
rev_toffoli,ff,1.62,125,A,A_OUT,001,101,rise,0.0,60.0,True
rev_toffoli,ff,1.62,125,B,B_OUT,001,011,rise,0.0,60.0,True
rev_toffoli,ff,1.62,125,C,C_OUT,001,000,fall,39.4869,53.7429,False
rev_toffoli,ff,1.62,125,A,A_OUT,010,110,rise,0.0,60.0,True
rev_toffoli,ff,1.62,125,A,C_OUT,010,110,rise,120.5089,149.106,False
rev_toffoli,ff,1.62,125,B,B_OUT,010,000,fall,0.0,60.0,True
rev_toffoli,ff,1.62,125,C,C_OUT,010,011,rise,37.6823,101.7144,False
rev_toffoli,ff,1.62,125,A,A_OUT,011,111,rise,0.0,60.0,True
rev_toffoli,ff,1.62,125,A,C_OUT,011,111,fall,97.5531,63.4139,False
rev_toffoli,ff,1.62,125,B,B_OUT,011,001,fall,0.0,60.0,True
rev_toffoli,ff,1.62,125,C,C_OUT,011,010,fall,40.1134,54.521,False
rev_toffoli,ff,1.62,125,A,A_OUT,100,000,fall,0.0,60.0,True
rev_toffoli,ff,1.62,125,B,B_OUT,100,110,rise,0.0,60.0,True
rev_toffoli,ff,1.62,125,B,C_OUT,100,110,rise,125.6476,149.1711,False
rev_toffoli,ff,1.62,125,C,C_OUT,100,101,rise,37.6843,101.7148,False
rev_toffoli,ff,1.62,125,A,A_OUT,101,001,fall,0.0,60.0,True
rev_toffoli,ff,1.62,125,B,B_OUT,101,111,rise,0.0,60.0,True
rev_toffoli,ff,1.62,125,B,C_OUT,101,111,fall,102.7405,63.4273,False
rev_toffoli,ff,1.62,125,C,C_OUT,101,100,fall,40.1147,54.522,False
rev_toffoli,ff,1.62,125,A,A_OUT,110,010,fall,0.0,60.0,True
rev_toffoli,ff,1.62,125,A,C_OUT,110,010,fall,102.9305,42.7994,False
rev_toffoli,ff,1.62,125,B,B_OUT,110,100,fall,0.0,60.0,True
rev_toffoli,ff,1.62,125,B,C_OUT,110,100,fall,124.1108,44.3934,False
rev_toffoli,ff,1.62,125,C,C_OUT,110,111,fall,73.4555,61.2271,False
rev_toffoli,ff,1.62,125,A,A_OUT,111,011,fall,0.0,60.0,True
rev_toffoli,ff,1.62,125,A,C_OUT,111,011,rise,113.7157,73.3331,False
rev_toffoli,ff,1.62,125,B,B_OUT,111,101,fall,0.0,60.0,True
rev_toffoli,ff,1.62,125,B,C_OUT,111,101,rise,135.5545,74.1028,False
rev_toffoli,ff,1.62,125,C,C_OUT,111,110,rise,114.3822,157.7232,False
rev_toffoli,ff,1.98,-40,A,A_OUT,000,100,rise,0.0,60.0,True
rev_toffoli,ff,1.98,-40,B,B_OUT,000,010,rise,0.0,60.0,True
rev_toffoli,ff,1.98,-40,C,C_OUT,000,001,rise,24.9458,95.9435,False
rev_toffoli,ff,1.98,-40,A,A_OUT,001,101,rise,0.0,60.0,True
rev_toffoli,ff,1.98,-40,B,B_OUT,001,011,rise,0.0,60.0,True
rev_toffoli,ff,1.98,-40,C,C_OUT,001,000,fall,29.883,45.7375,False
rev_toffoli,ff,1.98,-40,A,A_OUT,010,110,rise,0.0,60.0,True
rev_toffoli,ff,1.98,-40,A,C_OUT,010,110,rise,84.8049,120.0025,False
rev_toffoli,ff,1.98,-40,B,B_OUT,010,000,fall,0.0,60.0,True
rev_toffoli,ff,1.98,-40,C,C_OUT,010,011,rise,23.6201,95.372,False
rev_toffoli,ff,1.98,-40,A,A_OUT,011,111,rise,0.0,60.0,True
rev_toffoli,ff,1.98,-40,A,C_OUT,011,111,fall,61.9802,36.7533,False
rev_toffoli,ff,1.98,-40,B,B_OUT,011,001,fall,0.0,60.0,True
rev_toffoli,ff,1.98,-40,C,C_OUT,011,010,fall,30.477,46.2897,False
rev_toffoli,ff,1.98,-40,A,A_OUT,100,000,fall,0.0,60.0,True
rev_toffoli,ff,1.98,-40,B,B_OUT,100,110,rise,0.0,60.0,True
rev_toffoli,ff,1.98,-40,B,C_OUT,100,110,rise,89.4214,120.0072,False
rev_toffoli,ff,1.98,-40,C,C_OUT,100,101,rise,23.6214,95.3726,False
rev_toffoli,ff,1.98,-40,A,A_OUT,101,001,fall,0.0,60.0,True
rev_toffoli,ff,1.98,-40,B,B_OUT,101,111,rise,0.0,60.0,True
rev_toffoli,ff,1.98,-40,B,C_OUT,101,111,fall,66.7343,36.7685,False
rev_toffoli,ff,1.98,-40,C,C_OUT,101,100,fall,30.4776,46.29,False
rev_toffoli,ff,1.98,-40,A,A_OUT,110,010,fall,0.0,60.0,True
rev_toffoli,ff,1.98,-40,A,C_OUT,110,010,fall,81.5264,30.3715,False
rev_toffoli,ff,1.98,-40,B,B_OUT,110,100,fall,0.0,60.0,True
rev_toffoli,ff,1.98,-40,B,C_OUT,110,100,fall,99.5469,32.0033,False
rev_toffoli,ff,1.98,-40,C,C_OUT,110,111,fall,49.9072,37.802,False
rev_toffoli,ff,1.98,-40,A,A_OUT,111,011,fall,0.0,60.0,True
rev_toffoli,ff,1.98,-40,A,C_OUT,111,011,rise,90.4063,60.0076,False
rev_toffoli,ff,1.98,-40,B,B_OUT,111,101,fall,0.0,60.0,True
rev_toffoli,ff,1.98,-40,B,C_OUT,111,101,rise,109.3605,61.0032,False
rev_toffoli,ff,1.98,-40,C,C_OUT,111,110,rise,92.7563,127.8382,False
rev_toffoli,sf,1.8,27,A,A_OUT,000,100,rise,0.0,60.0,True
rev_toffoli,sf,1.8,27,B,B_OUT,000,010,rise,0.0,60.0,True
rev_toffoli,sf,1.8,27,C,C_OUT,000,001,rise,37.9685,133.6553,False
rev_toffoli,sf,1.8,27,A,A_OUT,001,101,rise,0.0,60.0,True
rev_toffoli,sf,1.8,27,B,B_OUT,001,011,rise,0.0,60.0,True
rev_toffoli,sf,1.8,27,C,C_OUT,001,000,fall,40.6238,41.4224,False
rev_toffoli,sf,1.8,27,A,A_OUT,010,110,rise,0.0,60.0,True
rev_toffoli,sf,1.8,27,A,C_OUT,010,110,rise,152.2876,238.3662,False
rev_toffoli,sf,1.8,27,B,B_OUT,010,000,fall,0.0,60.0,True
rev_toffoli,sf,1.8,27,C,C_OUT,010,011,rise,35.474,131.7492,False
rev_toffoli,sf,1.8,27,A,A_OUT,011,111,rise,0.0,60.0,True
rev_toffoli,sf,1.8,27,A,C_OUT,011,111,fall,104.4062,51.4049,False
rev_toffoli,sf,1.8,27,B,B_OUT,011,001,fall,0.0,60.0,True
rev_toffoli,sf,1.8,27,C,C_OUT,011,010,fall,41.5172,42.1597,False
rev_toffoli,sf,1.8,27,A,A_OUT,100,000,fall,0.0,60.0,True
rev_toffoli,sf,1.8,27,B,B_OUT,100,110,rise,0.0,60.0,True
rev_toffoli,sf,1.8,27,B,C_OUT,100,110,rise,156.5515,238.4886,False
rev_toffoli,sf,1.8,27,C,C_OUT,100,101,rise,35.4776,131.7523,False
rev_toffoli,sf,1.8,27,A,A_OUT,101,001,fall,0.0,60.0,True
rev_toffoli,sf,1.8,27,B,B_OUT,101,111,rise,0.0,60.0,True
rev_toffoli,sf,1.8,27,B,C_OUT,101,111,fall,108.7128,51.4259,False
rev_toffoli,sf,1.8,27,C,C_OUT,101,100,fall,41.519,42.1604,False
rev_toffoli,sf,1.8,27,A,A_OUT,110,010,fall,0.0,60.0,True
rev_toffoli,sf,1.8,27,A,C_OUT,110,010,fall,138.3455,45.0688,False
rev_toffoli,sf,1.8,27,B,B_OUT,110,100,fall,0.0,60.0,True
rev_toffoli,sf,1.8,27,B,C_OUT,110,100,fall,174.2476,48.6206,False
rev_toffoli,sf,1.8,27,C,C_OUT,110,111,fall,61.5396,45.9933,False
rev_toffoli,sf,1.8,27,A,A_OUT,111,011,fall,0.0,60.0,True
rev_toffoli,sf,1.8,27,A,C_OUT,111,011,rise,159.6011,112.929,False
rev_toffoli,sf,1.8,27,B,B_OUT,111,101,fall,0.0,60.0,True
rev_toffoli,sf,1.8,27,B,C_OUT,111,101,rise,197.9917,115.5654,False
rev_toffoli,sf,1.8,27,C,C_OUT,111,110,rise,171.6347,256.0704,False
rev_toffoli,sf,1.62,125,A,A_OUT,000,100,rise,0.0,60.0,True
rev_toffoli,sf,1.62,125,B,B_OUT,000,010,rise,0.0,60.0,True
rev_toffoli,sf,1.62,125,C,C_OUT,000,001,rise,46.5386,145.3602,False
rev_toffoli,sf,1.62,125,A,A_OUT,001,101,rise,0.0,60.0,True
rev_toffoli,sf,1.62,125,B,B_OUT,001,011,rise,0.0,60.0,True
rev_toffoli,sf,1.62,125,C,C_OUT,001,000,fall,46.5045,47.0291,False
rev_toffoli,sf,1.62,125,A,A_OUT,010,110,rise,0.0,60.0,True
rev_toffoli,sf,1.62,125,A,C_OUT,010,110,rise,182.9973,277.0739,False
rev_toffoli,sf,1.62,125,B,B_OUT,010,000,fall,0.0,60.0,True
rev_toffoli,sf,1.62,125,C,C_OUT,010,011,rise,44.3327,143.3005,False
rev_toffoli,sf,1.62,125,A,A_OUT,011,111,rise,0.0,60.0,True
rev_toffoli,sf,1.62,125,A,C_OUT,011,111,fall,129.3093,69.6199,False
rev_toffoli,sf,1.62,125,B,B_OUT,011,001,fall,0.0,60.0,True
rev_toffoli,sf,1.62,125,C,C_OUT,011,010,fall,47.399,48.0202,False
rev_toffoli,sf,1.62,125,A,A_OUT,100,000,fall,0.0,60.0,True
rev_toffoli,sf,1.62,125,B,B_OUT,100,110,rise,0.0,60.0,True
rev_toffoli,sf,1.62,125,B,C_OUT,100,110,rise,187.6459,277.18,False
rev_toffoli,sf,1.62,125,C,C_OUT,100,101,rise,44.3377,143.3054,False
rev_toffoli,sf,1.62,125,A,A_OUT,101,001,fall,0.0,60.0,True
rev_toffoli,sf,1.62,125,B,B_OUT,101,111,rise,0.0,60.0,True
rev_toffoli,sf,1.62,125,B,C_OUT,101,111,fall,133.9767,69.6332,False
rev_toffoli,sf,1.62,125,C,C_OUT,101,100,fall,47.4015,48.0219,False
rev_toffoli,sf,1.62,125,A,A_OUT,110,010,fall,0.0,60.0,True
rev_toffoli,sf,1.62,125,A,C_OUT,110,010,fall,156.1267,54.7819,False
rev_toffoli,sf,1.62,125,B,B_OUT,110,100,fall,0.0,60.0,True
rev_toffoli,sf,1.62,125,B,C_OUT,110,100,fall,195.3574,58.2985,False
rev_toffoli,sf,1.62,125,C,C_OUT,110,111,fall,77.3734,62.2397,False
rev_toffoli,sf,1.62,125,A,A_OUT,111,011,fall,0.0,60.0,True
rev_toffoli,sf,1.62,125,A,C_OUT,111,011,rise,180.344,129.3285,False
rev_toffoli,sf,1.62,125,B,B_OUT,111,101,fall,0.0,60.0,True
rev_toffoli,sf,1.62,125,B,C_OUT,111,101,rise,221.7008,131.5785,False
rev_toffoli,sf,1.62,125,C,C_OUT,111,110,rise,190.4769,294.6985,False
rev_toffoli,sf,1.98,-40,A,A_OUT,000,100,rise,0.0,60.0,True
rev_toffoli,sf,1.98,-40,B,B_OUT,000,010,rise,0.0,60.0,True
rev_toffoli,sf,1.98,-40,C,C_OUT,000,001,rise,28.6623,121.2777,False
rev_toffoli,sf,1.98,-40,A,A_OUT,001,101,rise,0.0,60.0,True
rev_toffoli,sf,1.98,-40,B,B_OUT,001,011,rise,0.0,60.0,True
rev_toffoli,sf,1.98,-40,C,C_OUT,001,000,fall,35.179,38.9541,False
rev_toffoli,sf,1.98,-40,A,A_OUT,010,110,rise,0.0,60.0,True
rev_toffoli,sf,1.98,-40,A,C_OUT,010,110,rise,122.6393,198.802,False
rev_toffoli,sf,1.98,-40,B,B_OUT,010,000,fall,0.0,60.0,True
rev_toffoli,sf,1.98,-40,C,C_OUT,010,011,rise,26.1715,119.6891,False
rev_toffoli,sf,1.98,-40,A,A_OUT,011,111,rise,0.0,60.0,True
rev_toffoli,sf,1.98,-40,A,C_OUT,011,111,fall,83.705,40.2857,False
rev_toffoli,sf,1.98,-40,B,B_OUT,011,001,fall,0.0,60.0,True
rev_toffoli,sf,1.98,-40,C,C_OUT,011,010,fall,36.0001,39.4396,False
rev_toffoli,sf,1.98,-40,A,A_OUT,100,000,fall,0.0,60.0,True
rev_toffoli,sf,1.98,-40,B,B_OUT,100,110,rise,0.0,60.0,True
rev_toffoli,sf,1.98,-40,B,C_OUT,100,110,rise,126.9331,198.9118,False
rev_toffoli,sf,1.98,-40,C,C_OUT,100,101,rise,26.1738,119.6909,False
rev_toffoli,sf,1.98,-40,A,A_OUT,101,001,fall,0.0,60.0,True
rev_toffoli,sf,1.98,-40,B,B_OUT,101,111,rise,0.0,60.0,True
rev_toffoli,sf,1.98,-40,B,C_OUT,101,111,fall,88.1269,40.3472,False
rev_toffoli,sf,1.98,-40,C,C_OUT,101,100,fall,36.0012,39.4397,False
rev_toffoli,sf,1.98,-40,A,A_OUT,110,010,fall,0.0,60.0,True
rev_toffoli,sf,1.98,-40,A,C_OUT,110,010,fall,120.505,37.9354,False
rev_toffoli,sf,1.98,-40,B,B_OUT,110,100,fall,0.0,60.0,True
rev_toffoli,sf,1.98,-40,B,C_OUT,110,100,fall,151.4746,41.7898,False
rev_toffoli,sf,1.98,-40,C,C_OUT,110,111,fall,51.0294,37.2849,False
rev_toffoli,sf,1.98,-40,A,A_OUT,111,011,fall,0.0,60.0,True
rev_toffoli,sf,1.98,-40,A,C_OUT,111,011,rise,137.6834,95.6383,False
rev_toffoli,sf,1.98,-40,B,B_OUT,111,101,fall,0.0,60.0,True
rev_toffoli,sf,1.98,-40,B,C_OUT,111,101,rise,171.4297,98.6677,False
rev_toffoli,sf,1.98,-40,C,C_OUT,111,110,rise,148.0343,214.9788,False
rev_toffoli,fs,1.8,27,A,A_OUT,000,100,rise,0.0,60.0,True
rev_toffoli,fs,1.8,27,B,B_OUT,000,010,rise,0.0,60.0,True
rev_toffoli,fs,1.8,27,C,C_OUT,000,001,rise,44.252,100.5524,False
rev_toffoli,fs,1.8,27,A,A_OUT,001,101,rise,0.0,60.0,True
rev_toffoli,fs,1.8,27,B,B_OUT,001,011,rise,0.0,60.0,True
rev_toffoli,fs,1.8,27,C,C_OUT,001,000,fall,42.4447,59.1346,False
rev_toffoli,fs,1.8,27,A,A_OUT,010,110,rise,0.0,60.0,True
rev_toffoli,fs,1.8,27,A,C_OUT,010,110,rise,127.8995,136.3689,False
rev_toffoli,fs,1.8,27,B,B_OUT,010,000,fall,0.0,60.0,True
rev_toffoli,fs,1.8,27,C,C_OUT,010,011,rise,43.4756,100.3696,False
rev_toffoli,fs,1.8,27,A,A_OUT,011,111,rise,0.0,60.0,True
rev_toffoli,fs,1.8,27,A,C_OUT,011,111,fall,104.1355,66.2457,False
rev_toffoli,fs,1.8,27,B,B_OUT,011,001,fall,0.0,60.0,True
rev_toffoli,fs,1.8,27,C,C_OUT,011,010,fall,42.9949,60.1794,False
rev_toffoli,fs,1.8,27,A,A_OUT,100,000,fall,0.0,60.0,True
rev_toffoli,fs,1.8,27,B,B_OUT,100,110,rise,0.0,60.0,True
rev_toffoli,fs,1.8,27,B,C_OUT,100,110,rise,133.1601,136.4254,False
rev_toffoli,fs,1.8,27,C,C_OUT,100,101,rise,43.4771,100.3683,False
rev_toffoli,fs,1.8,27,A,A_OUT,101,001,fall,0.0,60.0,True
rev_toffoli,fs,1.8,27,B,B_OUT,101,111,rise,0.0,60.0,True
rev_toffoli,fs,1.8,27,B,C_OUT,101,111,fall,109.3984,66.2968,False
rev_toffoli,fs,1.8,27,C,C_OUT,101,100,fall,42.9958,60.1807,False
rev_toffoli,fs,1.8,27,A,A_OUT,110,010,fall,0.0,60.0,True
rev_toffoli,fs,1.8,27,A,C_OUT,110,010,fall,106.2948,42.2808,False
rev_toffoli,fs,1.8,27,B,B_OUT,110,100,fall,0.0,60.0,True
rev_toffoli,fs,1.8,27,B,C_OUT,110,100,fall,129.1428,43.395,False
rev_toffoli,fs,1.8,27,C,C_OUT,110,111,fall,82.5521,64.1004,False
rev_toffoli,fs,1.8,27,A,A_OUT,111,011,fall,0.0,60.0,True
rev_toffoli,fs,1.8,27,A,C_OUT,111,011,rise,119.0013,69.9691,False
rev_toffoli,fs,1.8,27,B,B_OUT,111,101,fall,0.0,60.0,True
rev_toffoli,fs,1.8,27,B,C_OUT,111,101,rise,142.0559,70.3315,False
rev_toffoli,fs,1.8,27,C,C_OUT,111,110,rise,114.0963,145.1668,False
rev_toffoli,fs,1.62,125,A,A_OUT,000,100,rise,0.0,60.0,True
rev_toffoli,fs,1.62,125,B,B_OUT,000,010,rise,0.0,60.0,True
rev_toffoli,fs,1.62,125,C,C_OUT,000,001,rise,51.4619,103.969,False
rev_toffoli,fs,1.62,125,A,A_OUT,001,101,rise,0.0,60.0,True
rev_toffoli,fs,1.62,125,B,B_OUT,001,011,rise,0.0,60.0,True
rev_toffoli,fs,1.62,125,C,C_OUT,001,000,fall,48.9259,68.8958,False
rev_toffoli,fs,1.62,125,A,A_OUT,010,110,rise,0.0,60.0,True
rev_toffoli,fs,1.62,125,A,C_OUT,010,110,rise,153.8937,158.7175,False
rev_toffoli,fs,1.62,125,B,B_OUT,010,000,fall,0.0,60.0,True
rev_toffoli,fs,1.62,125,C,C_OUT,010,011,rise,50.815,103.9771,False
rev_toffoli,fs,1.62,125,A,A_OUT,011,111,rise,0.0,60.0,True
rev_toffoli,fs,1.62,125,A,C_OUT,011,111,fall,135.9325,99.7671,False
rev_toffoli,fs,1.62,125,B,B_OUT,011,001,fall,0.0,60.0,True
rev_toffoli,fs,1.62,125,C,C_OUT,011,010,fall,49.5427,70.2695,False
rev_toffoli,fs,1.62,125,A,A_OUT,100,000,fall,0.0,60.0,True
rev_toffoli,fs,1.62,125,B,B_OUT,100,110,rise,0.0,60.0,True
rev_toffoli,fs,1.62,125,B,C_OUT,100,110,rise,162.0911,158.7389,False
rev_toffoli,fs,1.62,125,C,C_OUT,100,101,rise,50.8169,103.9768,False
rev_toffoli,fs,1.62,125,A,A_OUT,101,001,fall,0.0,60.0,True
