cell,corner,vdd_V,temp_C,input,output,before,after,output_edge,delay_ps,slew_20_80_ps,ideal_wire
rev_toffoli,fs,1.62,125,C,C_OUT,101,100,fall,55.3,81.4355,False
rev_toffoli,fs,1.62,125,A,A_OUT,110,010,fall,0.0,60.0,True
rev_toffoli,fs,1.62,125,A,C_OUT,110,010,fall,176.5998,77.5517,False
rev_toffoli,fs,1.62,125,B,B_OUT,110,100,fall,0.0,60.0,True
rev_toffoli,fs,1.62,125,B,C_OUT,110,100,fall,205.1733,79.1061,False
rev_toffoli,fs,1.62,125,C,C_OUT,110,111,fall,140.2968,124.523,False
rev_toffoli,fs,1.62,125,A,A_OUT,111,011,fall,0.0,60.0,True
rev_toffoli,fs,1.62,125,A,C_OUT,111,011,rise,199.3057,106.8225,False
rev_toffoli,fs,1.62,125,B,B_OUT,111,101,fall,0.0,60.0,True
rev_toffoli,fs,1.62,125,B,C_OUT,111,101,rise,227.7701,107.1281,False
rev_toffoli,fs,1.62,125,C,C_OUT,111,110,rise,173.0939,215.2826,False
rev_toffoli,fs,1.98,-40,A,A_OUT,000,100,rise,0.0,60.0,True
rev_toffoli,fs,1.98,-40,B,B_OUT,000,010,rise,0.0,60.0,True
rev_toffoli,fs,1.98,-40,C,C_OUT,000,001,rise,43.5769,112.1235,False
rev_toffoli,fs,1.98,-40,A,A_OUT,001,101,rise,0.0,60.0,True
rev_toffoli,fs,1.98,-40,B,B_OUT,001,011,rise,0.0,60.0,True
rev_toffoli,fs,1.98,-40,C,C_OUT,001,000,fall,41.132,56.7627,False
rev_toffoli,fs,1.98,-40,A,A_OUT,010,110,rise,0.0,60.0,True
rev_toffoli,fs,1.98,-40,A,C_OUT,010,110,rise,140.2847,154.549,False
rev_toffoli,fs,1.98,-40,B,B_OUT,010,000,fall,0.0,60.0,True
rev_toffoli,fs,1.98,-40,C,C_OUT,010,011,rise,42.0863,111.3225,False
rev_toffoli,fs,1.98,-40,A,A_OUT,011,111,rise,0.0,60.0,True
rev_toffoli,fs,1.98,-40,A,C_OUT,011,111,fall,113.1957,64.8982,False
rev_toffoli,fs,1.98,-40,B,B_OUT,011,001,fall,0.0,60.0,True
rev_toffoli,fs,1.98,-40,C,C_OUT,011,010,fall,41.8682,57.8812,False
rev_toffoli,fs,1.98,-40,A,A_OUT,100,000,fall,0.0,60.0,True
rev_toffoli,fs,1.98,-40,B,B_OUT,100,110,rise,0.0,60.0,True
rev_toffoli,fs,1.98,-40,B,C_OUT,100,110,rise,144.4311,154.6023,False
rev_toffoli,fs,1.98,-40,C,C_OUT,100,101,rise,42.0881,111.3235,False
rev_toffoli,fs,1.98,-40,A,A_OUT,101,001,fall,0.0,60.0,True
rev_toffoli,fs,1.98,-40,B,B_OUT,101,111,rise,0.0,60.0,True
rev_toffoli,fs,1.98,-40,B,C_OUT,101,111,fall,116.8117,64.818,False
rev_toffoli,fs,1.98,-40,C,C_OUT,101,100,fall,41.8694,57.8829,False
rev_toffoli,fs,1.98,-40,A,A_OUT,110,010,fall,0.0,60.0,True
rev_toffoli,fs,1.98,-40,A,C_OUT,110,010,fall,126.1961,47.6621,False
rev_toffoli,fs,1.98,-40,B,B_OUT,110,100,fall,0.0,60.0,True
rev_toffoli,fs,1.98,-40,B,C_OUT,110,100,fall,149.9983,48.6558,False
rev_toffoli,fs,1.98,-40,C,C_OUT,110,111,fall,84.158,56.9033,False
rev_toffoli,fs,1.98,-40,A,A_OUT,111,011,fall,0.0,60.0,True
rev_toffoli,fs,1.98,-40,A,C_OUT,111,011,rise,145.154,82.3788,False
rev_toffoli,fs,1.98,-40,B,B_OUT,111,101,fall,0.0,60.0,True
rev_toffoli,fs,1.98,-40,B,C_OUT,111,101,rise,168.9648,82.7217,False
rev_toffoli,fs,1.98,-40,C,C_OUT,111,110,rise,133.1768,171.0366,False
